FLEET,UNIT,LOG NO,CAP COST,BOOK VALUE,RENTAL,TERM,LPIS,SCONTR,INS PREMIUM,FEE,DESC,MM/YY,START,STOP,AMT,METHOD,RATE,BL,AC
1163,458,9297945,273097.6,265511.56,7820.62,36,1,,0,2862,Amortitation,20160101,1,1,7368.51,50,1,N,Y
1163,458,9297945,273097.6,257925.52,7820.62,36,2,,0,2862,Amortitation,20160201,2,2,7380.71,50,2,N,Y
1163,458,9297945,273097.6,250339.48,7820.62,36,3,,0,2862,Amortitation,20160301,3,3,7392.93,50,3,N,Y
1163,458,9297945,273097.6,242753.44,7820.62,36,4,,0,2862,Amortitation,20160401,4,4,7405.17,50,4,N,Y
1163,458,9297945,273097.6,235167.4,7820.62,36,5,,0,2862,Amortitation,20160501,5,5,7417.42,50,5,N,Y
1163,458,9297945,273097.6,227581.36,7820.62,36,6,,0,2862,Amortitation,20160601,6,6,7429.7,50,6,N,Y
1163,458,9297945,273097.6,219995.32,7820.62,36,7,,0,2862,Amortitation,20160701,7,7,7442,50,7,N,Y
1163,458,9297945,273097.6,212409.28,7820.62,36,8,,0,2862,Amortitation,20160801,8,8,7454.32,50,8,N,Y
1163,458,9297945,273097.6,204823.24,7820.62,36,9,,0,2862,Amortitation,20160901,9,9,7466.66,50,9,N,Y
1163,458,9297945,273097.6,197237.2,7820.62,36,10,,0,2862,Amortitation,20161001,10,10,7479.03,50,10,N,Y
1163,458,9297945,273097.6,189651.16,7820.62,36,11,,0,2862,Amortitation,20161101,11,11,7491.41,50,11,N,Y
1163,458,9297945,273097.6,182065.12,7820.62,36,12,,0,2862,Amortitation,20161201,12,12,7503.81,50,12,N,Y
1163,458,9297945,273097.6,174479.08,7820.62,36,13,,0,2862,Amortitation,20170101,13,13,7516.23,50,13,N,Y
1163,458,9297945,273097.6,166893.04,7820.62,36,14,,0,2862,Amortitation,20170201,14,14,7528.68,50,14,N,Y
1163,458,9297945,273097.6,159307,7820.62,36,15,,0,2862,Amortitation,20170301,15,15,7541.14,50,15,N,Y
1163,458,9297945,273097.6,151720.96,7820.62,36,16,,0,2862,Amortitation,20170401,16,16,7553.62,50,16,N,Y
1163,458,9297945,273097.6,144134.92,7820.62,36,17,,0,2862,Amortitation,20170501,17,17,7566.13,50,17,N,Y
1163,458,9297945,273097.6,136548.88,7820.62,36,18,,0,2862,Amortitation,20170601,18,18,7578.65,50,18,N,Y
1163,458,9297945,273097.6,128962.84,7820.62,36,19,,0,2862,Amortitation,20170701,19,19,7591.2,50,19,N,Y
1163,458,9297945,273097.6,121376.8,7820.62,36,20,,0,2862,Amortitation,20170801,20,20,7603.77,50,20,N,Y
1163,458,9297945,273097.6,113790.76,7820.62,36,21,,0,2862,Amortitation,20170901,21,21,7616.36,50,21,N,Y
1163,458,9297945,273097.6,106204.72,7820.62,36,22,,0,2862,Amortitation,20171001,22,22,7628.96,50,22,N,Y
1163,458,9297945,273097.6,98618.68,7820.62,36,23,,0,2862,Amortitation,20171101,23,23,7641.59,50,23,N,Y
1163,458,9297945,273097.6,91032.64,7820.62,36,24,,0,2862,Amortitation,20171201,24,24,7654.24,50,24,N,Y
1163,458,9297945,273097.6,83446.6,7820.62,36,25,,0,2862,Amortitation,20180101,25,25,7666.92,50,25,N,Y
1163,458,9297945,273097.6,75860.56,7820.62,36,26,,0,2862,Amortitation,20180201,26,26,7679.61,50,26,N,Y
1163,458,9297945,273097.6,68274.52,7820.62,36,27,,0,2862,Amortitation,20180301,27,27,7692.32,50,27,N,Y
1163,458,9297945,273097.6,60688.48,7820.62,36,28,,0,2862,Amortitation,20180401,28,28,7705.06,50,28,N,Y
1163,458,9297945,273097.6,53102.44,7820.62,36,29,,0,2862,Amortitation,20180501,29,29,7717.81,50,29,N,Y
1163,458,9297945,273097.6,45516.4,7820.62,36,30,,0,2862,Amortitation,20180601,30,30,7730.59,50,30,N,Y
1163,458,9297945,273097.6,37930.36,7820.62,36,31,,0,2862,Amortitation,20180701,31,31,7743.39,50,31,N,Y
1163,458,9297945,273097.6,30344.32,7820.62,36,32,,0,2862,Amortitation,20180801,32,32,7756.21,50,32,N,Y
1163,458,9297945,273097.6,22758.28,7820.62,36,33,,0,2862,Amortitation,20180901,33,33,7769.05,50,33,N,Y
1163,458,9297945,273097.6,15172.24,7820.62,36,34,,0,2862,Amortitation,20181001,34,34,7781.91,50,34,N,Y
1163,458,9297945,273097.6,7586.2,7820.62,36,35,,0,2862,Amortitation,20181101,35,35,7794.79,50,35,N,Y
1163,458,9297945,273097.6,0.16,7820.62,36,36,,0,2862,Amortitation,20181201,36,36,7807.7,50,36,N,Y
1163,458,9297945,273097.6,-7585.88,7820.62,36,37,,0,2862,Amortitation,20190101,37,999,0,50,999,N,Y
1163,458,9297945,273097.6,265511.56,7820.62,36,1,,0,2868,Interest,20160101,1,1,452.11,50,1,Y,Y
1163,458,9297945,273097.6,257925.52,7820.62,36,2,,0,2868,Interest,20160201,2,2,439.91,50,2,Y,Y
1163,458,9297945,273097.6,250339.48,7820.62,36,3,,0,2868,Interest,20160301,3,3,427.7,50,3,Y,Y
1163,458,9297945,273097.6,242753.44,7820.62,36,4,,0,2868,Interest,20160401,4,4,415.46,50,4,Y,Y
1163,458,9297945,273097.6,235167.4,7820.62,36,5,,0,2868,Interest,20160501,5,5,403.2,50,5,Y,Y
1163,458,9297945,273097.6,227581.36,7820.62,36,6,,0,2868,Interest,20160601,6,6,390.92,50,6,Y,Y
1163,458,9297945,273097.6,219995.32,7820.62,36,7,,0,2868,Interest,20160701,7,7,378.62,50,7,Y,Y
1163,458,9297945,273097.6,212409.28,7820.62,36,8,,0,2868,Interest,20160801,8,8,366.3,50,8,Y,Y
1163,458,9297945,273097.6,204823.24,7820.62,36,9,,0,2868,Interest,20160901,9,9,353.96,50,9,Y,Y
1163,458,9297945,273097.6,197237.2,7820.62,36,10,,0,2868,Interest,20161001,10,10,341.6,50,10,Y,Y
1163,458,9297945,273097.6,189651.16,7820.62,36,11,,0,2868,Interest,20161101,11,11,329.21,50,11,Y,Y
1163,458,9297945,273097.6,182065.12,7820.62,36,12,,0,2868,Interest,20161201,12,12,316.81,50,12,Y,Y
1163,458,9297945,273097.6,174479.08,7820.62,36,13,,0,2868,Interest,20170101,13,13,304.39,50,13,Y,Y
1163,458,9297945,273097.6,166893.04,7820.62,36,14,,0,2868,Interest,20170201,14,14,291.95,50,14,Y,Y
1163,458,9297945,273097.6,159307,7820.62,36,15,,0,2868,Interest,20170301,15,15,279.48,50,15,Y,Y
1163,458,9297945,273097.6,151720.96,7820.62,36,16,,0,2868,Interest,20170401,16,16,267,50,16,Y,Y
1163,458,9297945,273097.6,144134.92,7820.62,36,17,,0,2868,Interest,20170501,17,17,254.49,50,17,Y,Y
1163,458,9297945,273097.6,136548.88,7820.62,36,18,,0,2868,Interest,20170601,18,18,241.97,50,18,Y,Y
1163,458,9297945,273097.6,128962.84,7820.62,36,19,,0,2868,Interest,20170701,19,19,229.42,50,19,Y,Y
1163,458,9297945,273097.6,121376.8,7820.62,36,20,,0,2868,Interest,20170801,20,20,216.85,50,20,Y,Y
1163,458,9297945,273097.6,113790.76,7820.62,36,21,,0,2868,Interest,20170901,21,21,204.27,50,21,Y,Y
1163,458,9297945,273097.6,106204.72,7820.62,36,22,,0,2868,Interest,20171001,22,22,191.66,50,22,Y,Y
1163,458,9297945,273097.6,98618.68,7820.62,36,23,,0,2868,Interest,20171101,23,23,179.03,50,23,Y,Y
1163,458,9297945,273097.6,91032.64,7820.62,36,24,,0,2868,Interest,20171201,24,24,166.38,50,24,Y,Y
1163,458,9297945,273097.6,83446.6,7820.62,36,25,,0,2868,Interest,20180101,25,25,153.71,50,25,Y,Y
1163,458,9297945,273097.6,75860.56,7820.62,36,26,,0,2868,Interest,20180201,26,26,141.01,50,26,Y,Y
1163,458,9297945,273097.6,68274.52,7820.62,36,27,,0,2868,Interest,20180301,27,27,128.3,50,27,Y,Y
1163,458,9297945,273097.6,60688.48,7820.62,36,28,,0,2868,Interest,20180401,28,28,115.56,50,28,Y,Y
1163,458,9297945,273097.6,53102.44,7820.62,36,29,,0,2868,Interest,20180501,29,29,102.81,50,29,Y,Y
1163,458,9297945,273097.6,45516.4,7820.62,36,30,,0,2868,Interest,20180601,30,30,90.03,50,30,Y,Y
1163,458,9297945,273097.6,37930.36,7820.62,36,31,,0,2868,Interest,20180701,31,31,77.23,50,31,Y,Y
1163,458,9297945,273097.6,30344.32,7820.62,36,32,,0,2868,Interest,20180801,32,32,64.41,50,32,Y,Y
1163,458,9297945,273097.6,22758.28,7820.62,36,33,,0,2868,Interest,20180901,33,33,51.57,50,33,Y,Y
1163,458,9297945,273097.6,15172.24,7820.62,36,34,,0,2868,Interest,20181001,34,34,38.71,50,34,Y,Y
1163,458,9297945,273097.6,7586.2,7820.62,36,35,,0,2868,Interest,20181101,35,35,25.83,50,35,Y,Y
1163,458,9297945,273097.6,0.16,7820.62,36,36,,0,2868,Interest,20181201,36,36,12.93,50,36,Y,Y
1163,458,9297945,273097.6,-7585.88,7820.62,36,37,,0,2868,Interest,20190101,37,999,0,50,999,Y,Y
1163,458,9297945,273097.6,265511.56,7820.62,36,1,,0,2862,Amortitation,20160101,1,1,7368.51,50,1,N,Y
1163,458,9297945,273097.6,257925.52,7820.62,36,2,,0,2862,Amortitation,20160201,2,2,7380.71,50,2,N,Y
1163,458,9297945,273097.6,250339.48,7820.62,36,3,,0,2862,Amortitation,20160301,3,3,7392.93,50,3,N,Y
1163,458,9297945,273097.6,242753.44,7820.62,36,4,,0,2862,Amortitation,20160401,4,4,7405.17,50,4,N,Y
1163,458,9297945,273097.6,235167.4,7820.62,36,5,,0,2862,Amortitation,20160501,5,5,7417.42,50,5,N,Y
1163,458,9297945,273097.6,227581.36,7820.62,36,6,,0,2862,Amortitation,20160601,6,6,7429.7,50,6,N,Y
1163,458,9297945,273097.6,219995.32,7820.62,36,7,,0,2862,Amortitation,20160701,7,7,7442,50,7,N,Y
1163,458,9297945,273097.6,212409.28,7820.62,36,8,,0,2862,Amortitation,20160801,8,8,7454.32,50,8,N,Y
1163,458,9297945,273097.6,204823.24,7820.62,36,9,,0,2862,Amortitation,20160901,9,9,7466.66,50,9,N,Y
1163,458,9297945,273097.6,197237.2,7820.62,36,10,,0,2862,Amortitation,20161001,10,10,7479.03,50,10,N,Y
1163,458,9297945,273097.6,189651.16,7820.62,36,11,,0,2862,Amortitation,20161101,11,11,7491.41,50,11,N,Y
1163,458,9297945,273097.6,182065.12,7820.62,36,12,,0,2862,Amortitation,20161201,12,12,7503.81,50,12,N,Y
1163,458,9297945,273097.6,174479.08,7820.62,36,13,,0,2862,Amortitation,20170101,13,13,7516.23,50,13,N,Y
1163,458,9297945,273097.6,166893.04,7820.62,36,14,,0,2862,Amortitation,20170201,14,14,7528.68,50,14,N,Y
1163,458,9297945,273097.6,159307,7820.62,36,15,,0,2862,Amortitation,20170301,15,15,7541.14,50,15,N,Y
1163,458,9297945,273097.6,151720.96,7820.62,36,16,,0,2862,Amortitation,20170401,16,16,7553.62,50,16,N,Y
1163,458,9297945,273097.6,144134.92,7820.62,36,17,,0,2862,Amortitation,20170501,17,17,7566.13,50,17,N,Y
1163,458,9297945,273097.6,136548.88,7820.62,36,18,,0,2862,Amortitation,20170601,18,18,7578.65,50,18,N,Y
1163,458,9297945,273097.6,128962.84,7820.62,36,19,,0,2862,Amortitation,20170701,19,19,7591.2,50,19,N,Y
1163,458,9297945,273097.6,121376.8,7820.62,36,20,,0,2862,Amortitation,20170801,20,20,7603.77,50,20,N,Y
1163,458,9297945,273097.6,113790.76,7820.62,36,21,,0,2862,Amortitation,20170901,21,21,7616.36,50,21,N,Y
1163,458,9297945,273097.6,106204.72,7820.62,36,22,,0,2862,Amortitation,20171001,22,22,7628.96,50,22,N,Y
1163,458,9297945,273097.6,98618.68,7820.62,36,23,,0,2862,Amortitation,20171101,23,23,7641.59,50,23,N,Y
1163,458,9297945,273097.6,91032.64,7820.62,36,24,,0,2862,Amortitation,20171201,24,24,7654.24,50,24,N,Y
1163,458,9297945,273097.6,83446.6,7820.62,36,25,,0,2862,Amortitation,20180101,25,25,7666.92,50,25,N,Y
1163,458,9297945,273097.6,75860.56,7820.62,36,26,,0,2862,Amortitation,20180201,26,26,7679.61,50,26,N,Y
1163,458,9297945,273097.6,68274.52,7820.62,36,27,,0,2862,Amortitation,20180301,27,27,7692.32,50,27,N,Y
1163,458,9297945,273097.6,60688.48,7820.62,36,28,,0,2862,Amortitation,20180401,28,28,7705.06,50,28,N,Y
1163,458,9297945,273097.6,53102.44,7820.62,36,29,,0,2862,Amortitation,20180501,29,29,7717.81,50,29,N,Y
1163,458,9297945,273097.6,45516.4,7820.62,36,30,,0,2862,Amortitation,20180601,30,30,7730.59,50,30,N,Y
1163,458,9297945,273097.6,37930.36,7820.62,36,31,,0,2862,Amortitation,20180701,31,31,7743.39,50,31,N,Y
1163,458,9297945,273097.6,30344.32,7820.62,36,32,,0,2862,Amortitation,20180801,32,32,7756.21,50,32,N,Y
1163,458,9297945,273097.6,22758.28,7820.62,36,33,,0,2862,Amortitation,20180901,33,33,7769.05,50,33,N,Y
1163,458,9297945,273097.6,15172.24,7820.62,36,34,,0,2862,Amortitation,20181001,34,34,7781.91,50,34,N,Y
1163,458,9297945,273097.6,7586.2,7820.62,36,35,,0,2862,Amortitation,20181101,35,35,7794.79,50,35,N,Y
1163,458,9297945,273097.6,0.16,7820.62,36,36,,0,2862,Amortitation,20181201,36,36,7807.7,50,36,N,Y
1163,458,9297945,273097.6,-7585.88,7820.62,36,37,,0,2862,Amortitation,20190101,37,999,0,50,999,N,Y
1163,458,9297945,273097.6,265511.56,7820.62,36,1,,0,2868,Interest,20160101,1,1,452.11,50,1,Y,Y
1163,458,9297945,273097.6,257925.52,7820.62,36,2,,0,2868,Interest,20160201,2,2,439.91,50,2,Y,Y
1163,458,9297945,273097.6,250339.48,7820.62,36,3,,0,2868,Interest,20160301,3,3,427.7,50,3,Y,Y
1163,458,9297945,273097.6,242753.44,7820.62,36,4,,0,2868,Interest,20160401,4,4,415.46,50,4,Y,Y
1163,458,9297945,273097.6,235167.4,7820.62,36,5,,0,2868,Interest,20160501,5,5,403.2,50,5,Y,Y
1163,458,9297945,273097.6,227581.36,7820.62,36,6,,0,2868,Interest,20160601,6,6,390.92,50,6,Y,Y
1163,458,9297945,273097.6,219995.32,7820.62,36,7,,0,2868,Interest,20160701,7,7,378.62,50,7,Y,Y
1163,458,9297945,273097.6,212409.28,7820.62,36,8,,0,2868,Interest,20160801,8,8,366.3,50,8,Y,Y
1163,458,9297945,273097.6,204823.24,7820.62,36,9,,0,2868,Interest,20160901,9,9,353.96,50,9,Y,Y
1163,458,9297945,273097.6,197237.2,7820.62,36,10,,0,2868,Interest,20161001,10,10,341.6,50,10,Y,Y
1163,458,9297945,273097.6,189651.16,7820.62,36,11,,0,2868,Interest,20161101,11,11,329.21,50,11,Y,Y
1163,458,9297945,273097.6,182065.12,7820.62,36,12,,0,2868,Interest,20161201,12,12,316.81,50,12,Y,Y
1163,458,9297945,273097.6,174479.08,7820.62,36,13,,0,2868,Interest,20170101,13,13,304.39,50,13,Y,Y
1163,458,9297945,273097.6,166893.04,7820.62,36,14,,0,2868,Interest,20170201,14,14,291.95,50,14,Y,Y
1163,458,9297945,273097.6,159307,7820.62,36,15,,0,2868,Interest,20170301,15,15,279.48,50,15,Y,Y
1163,458,9297945,273097.6,151720.96,7820.62,36,16,,0,2868,Interest,20170401,16,16,267,50,16,Y,Y
1163,458,9297945,273097.6,144134.92,7820.62,36,17,,0,2868,Interest,20170501,17,17,254.49,50,17,Y,Y
1163,458,9297945,273097.6,136548.88,7820.62,36,18,,0,2868,Interest,20170601,18,18,241.97,50,18,Y,Y
1163,458,9297945,273097.6,128962.84,7820.62,36,19,,0,2868,Interest,20170701,19,19,229.42,50,19,Y,Y
1163,458,9297945,273097.6,121376.8,7820.62,36,20,,0,2868,Interest,20170801,20,20,216.85,50,20,Y,Y
1163,458,9297945,273097.6,113790.76,7820.62,36,21,,0,2868,Interest,20170901,21,21,204.27,50,21,Y,Y
1163,458,9297945,273097.6,106204.72,7820.62,36,22,,0,2868,Interest,20171001,22,22,191.66,50,22,Y,Y
1163,458,9297945,273097.6,98618.68,7820.62,36,23,,0,2868,Interest,20171101,23,23,179.03,50,23,Y,Y
1163,458,9297945,273097.6,91032.64,7820.62,36,24,,0,2868,Interest,20171201,24,24,166.38,50,24,Y,Y
1163,458,9297945,273097.6,83446.6,7820.62,36,25,,0,2868,Interest,20180101,25,25,153.71,50,25,Y,Y
1163,458,9297945,273097.6,75860.56,7820.62,36,26,,0,2868,Interest,20180201,26,26,141.01,50,26,Y,Y
1163,458,9297945,273097.6,68274.52,7820.62,36,27,,0,2868,Interest,20180301,27,27,128.3,50,27,Y,Y
1163,458,9297945,273097.6,60688.48,7820.62,36,28,,0,2868,Interest,20180401,28,28,115.56,50,28,Y,Y
1163,458,9297945,273097.6,53102.44,7820.62,36,29,,0,2868,Interest,20180501,29,29,102.81,50,29,Y,Y
1163,458,9297945,273097.6,45516.4,7820.62,36,30,,0,2868,Interest,20180601,30,30,90.03,50,30,Y,Y
1163,458,9297945,273097.6,37930.36,7820.62,36,31,,0,2868,Interest,20180701,31,31,77.23,50,31,Y,Y
1163,458,9297945,273097.6,30344.32,7820.62,36,32,,0,2868,Interest,20180801,32,32,64.41,50,32,Y,Y
1163,458,9297945,273097.6,22758.28,7820.62,36,33,,0,2868,Interest,20180901,33,33,51.57,50,33,Y,Y
1163,458,9297945,273097.6,15172.24,7820.62,36,34,,0,2868,Interest,20181001,34,34,38.71,50,34,Y,Y
1163,458,9297945,273097.6,7586.2,7820.62,36,35,,0,2868,Interest,20181101,35,35,25.83,50,35,Y,Y
1163,458,9297945,273097.6,0.16,7820.62,36,36,,0,2868,Interest,20181201,36,36,12.93,50,36,Y,Y
1163,458,9297945,273097.6,-7585.88,7820.62,36,37,,0,2868,Interest,20190101,37,999,0,50,999,Y,Y
493,704,9301942,300793.34,292437.97,8612.04,36,1,,38487.1,2862,Amortitation,20160101,1,1,8117.31,50,1,N,Y
493,704,9301942,300793.34,284082.6,8612.04,36,2,,38487.1,2862,Amortitation,20160201,2,2,8130.66,50,2,N,Y
493,704,9301942,300793.34,275727.23,8612.04,36,3,,38487.1,2862,Amortitation,20160301,3,3,8144.04,50,3,N,Y
493,704,9301942,300793.34,267371.86,8612.04,36,4,,38487.1,2862,Amortitation,20160401,4,4,8157.43,50,4,N,Y
493,704,9301942,300793.34,259016.49,8612.04,36,5,,38487.1,2862,Amortitation,20160501,5,5,8170.85,50,5,N,Y
493,704,9301942,300793.34,250661.12,8612.04,36,6,,38487.1,2862,Amortitation,20160601,6,6,8184.29,50,6,N,Y
493,704,9301942,300793.34,242305.75,8612.04,36,7,,38487.1,2862,Amortitation,20160701,7,7,8197.75,50,7,N,Y
493,704,9301942,300793.34,233950.38,8612.04,36,8,,38487.1,2862,Amortitation,20160801,8,8,8211.23,50,8,N,Y
493,704,9301942,300793.34,225595.01,8612.04,36,9,,38487.1,2862,Amortitation,20160901,9,9,8224.74,50,9,N,Y
493,704,9301942,300793.34,217239.64,8612.04,36,10,,38487.1,2862,Amortitation,20161001,10,10,8238.27,50,10,N,Y
493,704,9301942,300793.34,208884.27,8612.04,36,11,,38487.1,2862,Amortitation,20161101,11,11,8251.82,50,11,N,Y
493,704,9301942,300793.34,200528.9,8612.04,36,12,,38487.1,2862,Amortitation,20161201,12,12,8265.39,50,12,N,Y
493,704,9301942,300793.34,192173.53,8612.04,36,13,,38487.1,2862,Amortitation,20170101,13,13,8278.98,50,13,N,Y
493,704,9301942,300793.34,183818.16,8612.04,36,14,,38487.1,2862,Amortitation,20170201,14,14,8292.6,50,14,N,Y
493,704,9301942,300793.34,175462.79,8612.04,36,15,,38487.1,2862,Amortitation,20170301,15,15,8306.24,50,15,N,Y
493,704,9301942,300793.34,167107.42,8612.04,36,16,,38487.1,2862,Amortitation,20170401,16,16,8319.9,50,16,N,Y
493,704,9301942,300793.34,158752.05,8612.04,36,17,,38487.1,2862,Amortitation,20170501,17,17,8333.58,50,17,N,Y
493,704,9301942,300793.34,150396.68,8612.04,36,18,,38487.1,2862,Amortitation,20170601,18,18,8347.29,50,18,N,Y
493,704,9301942,300793.34,142041.31,8612.04,36,19,,38487.1,2862,Amortitation,20170701,19,19,8361.02,50,19,N,Y
493,704,9301942,300793.34,133685.94,8612.04,36,20,,38487.1,2862,Amortitation,20170801,20,20,8374.77,50,20,N,Y
493,704,9301942,300793.34,125330.57,8612.04,36,21,,38487.1,2862,Amortitation,20170901,21,21,8388.55,50,21,N,Y
493,704,9301942,300793.34,116975.2,8612.04,36,22,,38487.1,2862,Amortitation,20171001,22,22,8402.34,50,22,N,Y
493,704,9301942,300793.34,108619.83,8612.04,36,23,,38487.1,2862,Amortitation,20171101,23,23,8416.16,50,23,N,Y
493,704,9301942,300793.34,100264.46,8612.04,36,24,,38487.1,2862,Amortitation,20171201,24,24,8430.01,50,24,N,Y
493,704,9301942,300793.34,91909.09,8612.04,36,25,,38487.1,2862,Amortitation,20180101,25,25,8443.87,50,25,N,Y
493,704,9301942,300793.34,83553.72,8612.04,36,26,,38487.1,2862,Amortitation,20180201,26,26,8457.76,50,26,N,Y
493,704,9301942,300793.34,75198.35,8612.04,36,27,,38487.1,2862,Amortitation,20180301,27,27,8471.67,50,27,N,Y
493,704,9301942,300793.34,66842.98,8612.04,36,28,,38487.1,2862,Amortitation,20180401,28,28,8485.6,50,28,N,Y
493,704,9301942,300793.34,58487.61,8612.04,36,29,,38487.1,2862,Amortitation,20180501,29,29,8499.56,50,29,N,Y
493,704,9301942,300793.34,50132.24,8612.04,36,30,,38487.1,2862,Amortitation,20180601,30,30,8513.54,50,30,N,Y
493,704,9301942,300793.34,41776.87,8612.04,36,31,,38487.1,2862,Amortitation,20180701,31,31,8527.54,50,31,N,Y
493,704,9301942,300793.34,33421.5,8612.04,36,32,,38487.1,2862,Amortitation,20180801,32,32,8541.57,50,32,N,Y
493,704,9301942,300793.34,25066.13,8612.04,36,33,,38487.1,2862,Amortitation,20180901,33,33,8555.62,50,33,N,Y
493,704,9301942,300793.34,16710.76,8612.04,36,34,,38487.1,2862,Amortitation,20181001,34,34,8569.69,50,34,N,Y
493,704,9301942,300793.34,8355.39,8612.04,36,35,,38487.1,2862,Amortitation,20181101,35,35,8583.78,50,35,N,Y
493,704,9301942,300793.34,0.02,8612.04,36,36,,38487.1,2862,Amortitation,20181201,36,36,8597.9,50,36,N,Y
493,704,9301942,300793.34,-8355.35,8612.04,36,37,,38487.1,2862,Amortitation,20190101,37,999,0,50,999,N,Y
493,704,9301942,300793.34,292437.97,8612.04,36,1,,38487.1,2868,Interest,20160101,1,1,494.73,50,1,Y,Y
493,704,9301942,300793.34,284082.6,8612.04,36,2,,38487.1,2868,Interest,20160201,2,2,481.38,50,2,Y,Y
493,704,9301942,300793.34,275727.23,8612.04,36,3,,38487.1,2868,Interest,20160301,3,3,468.01,50,3,Y,Y
493,704,9301942,300793.34,267371.86,8612.04,36,4,,38487.1,2868,Interest,20160401,4,4,454.61,50,4,Y,Y
493,704,9301942,300793.34,259016.49,8612.04,36,5,,38487.1,2868,Interest,20160501,5,5,441.19,50,5,Y,Y
493,704,9301942,300793.34,250661.12,8612.04,36,6,,38487.1,2868,Interest,20160601,6,6,427.76,50,6,Y,Y
493,704,9301942,300793.34,242305.75,8612.04,36,7,,38487.1,2868,Interest,20160701,7,7,414.29,50,7,Y,Y
493,704,9301942,300793.34,233950.38,8612.04,36,8,,38487.1,2868,Interest,20160801,8,8,400.81,50,8,Y,Y
493,704,9301942,300793.34,225595.01,8612.04,36,9,,38487.1,2868,Interest,20160901,9,9,387.31,50,9,Y,Y
493,704,9301942,300793.34,217239.64,8612.04,36,10,,38487.1,2868,Interest,20161001,10,10,373.78,50,10,Y,Y
493,704,9301942,300793.34,208884.27,8612.04,36,11,,38487.1,2868,Interest,20161101,11,11,360.23,50,11,Y,Y
493,704,9301942,300793.34,200528.9,8612.04,36,12,,38487.1,2868,Interest,20161201,12,12,346.66,50,12,Y,Y
493,704,9301942,300793.34,192173.53,8612.04,36,13,,38487.1,2868,Interest,20170101,13,13,333.06,50,13,Y,Y
493,704,9301942,300793.34,183818.16,8612.04,36,14,,38487.1,2868,Interest,20170201,14,14,319.44,50,14,Y,Y
493,704,9301942,300793.34,175462.79,8612.04,36,15,,38487.1,2868,Interest,20170301,15,15,305.81,50,15,Y,Y
493,704,9301942,300793.34,167107.42,8612.04,36,16,,38487.1,2868,Interest,20170401,16,16,292.14,50,16,Y,Y
493,704,9301942,300793.34,158752.05,8612.04,36,17,,38487.1,2868,Interest,20170501,17,17,278.46,50,17,Y,Y
493,704,9301942,300793.34,150396.68,8612.04,36,18,,38487.1,2868,Interest,20170601,18,18,264.75,50,18,Y,Y
493,704,9301942,300793.34,142041.31,8612.04,36,19,,38487.1,2868,Interest,20170701,19,19,251.02,50,19,Y,Y
493,704,9301942,300793.34,133685.94,8612.04,36,20,,38487.1,2868,Interest,20170801,20,20,237.27,50,20,Y,Y
493,704,9301942,300793.34,125330.57,8612.04,36,21,,38487.1,2868,Interest,20170901,21,21,223.5,50,21,Y,Y
493,704,9301942,300793.34,116975.2,8612.04,36,22,,38487.1,2868,Interest,20171001,22,22,209.7,50,22,Y,Y
493,704,9301942,300793.34,108619.83,8612.04,36,23,,38487.1,2868,Interest,20171101,23,23,195.88,50,23,Y,Y
493,704,9301942,300793.34,100264.46,8612.04,36,24,,38487.1,2868,Interest,20171201,24,24,182.04,50,24,Y,Y
493,704,9301942,300793.34,91909.09,8612.04,36,25,,38487.1,2868,Interest,20180101,25,25,168.17,50,25,Y,Y
493,704,9301942,300793.34,83553.72,8612.04,36,26,,38487.1,2868,Interest,20180201,26,26,154.28,50,26,Y,Y
493,704,9301942,300793.34,75198.35,8612.04,36,27,,38487.1,2868,Interest,20180301,27,27,140.37,50,27,Y,Y
493,704,9301942,300793.34,66842.98,8612.04,36,28,,38487.1,2868,Interest,20180401,28,28,126.44,50,28,Y,Y
493,704,9301942,300793.34,58487.61,8612.04,36,29,,38487.1,2868,Interest,20180501,29,29,112.48,50,29,Y,Y
493,704,9301942,300793.34,50132.24,8612.04,36,30,,38487.1,2868,Interest,20180601,30,30,98.5,50,30,Y,Y
493,704,9301942,300793.34,41776.87,8612.04,36,31,,38487.1,2868,Interest,20180701,31,31,84.5,50,31,Y,Y
493,704,9301942,300793.34,33421.5,8612.04,36,32,,38487.1,2868,Interest,20180801,32,32,70.48,50,32,Y,Y
493,704,9301942,300793.34,25066.13,8612.04,36,33,,38487.1,2868,Interest,20180901,33,33,56.43,50,33,Y,Y
493,704,9301942,300793.34,16710.76,8612.04,36,34,,38487.1,2868,Interest,20181001,34,34,42.35,50,34,Y,Y
493,704,9301942,300793.34,8355.39,8612.04,36,35,,38487.1,2868,Interest,20181101,35,35,28.26,50,35,Y,Y
493,704,9301942,300793.34,0.02,8612.04,36,36,,38487.1,2868,Interest,20181201,36,36,14.14,50,36,Y,Y
493,704,9301942,300793.34,-8355.35,8612.04,36,37,,38487.1,2868,Interest,20190101,37,999,0,50,999,Y,Y
493,704,9301942,300793.34,292437.97,8612.04,36,1,,38487.1,2862,Amortitation,20160101,1,1,8117.31,50,1,N,Y
493,704,9301942,300793.34,284082.6,8612.04,36,2,,38487.1,2862,Amortitation,20160201,2,2,8130.66,50,2,N,Y
493,704,9301942,300793.34,275727.23,8612.04,36,3,,38487.1,2862,Amortitation,20160301,3,3,8144.04,50,3,N,Y
